video_id,date,count
58,28/11/2017,73
53,26/10/2017,73
26,16/02/2018,73
88,20/09/2017,73
81,13/11/2017,73
68,18/10/2017,73
23,05/12/2017,73
18,02/12/2017,73
26,06/02/2018,73
43,03/10/2017,73
4,01/02/2018,73
37,23/10/2017,73
18,06/12/2017,73
1,09/01/2018,73
80,09/12/2017,73
26,18/02/2018,73
10,31/10/2017,73
88,17/10/2017,73
26,13/11/2017,73
17,09/12/2017,73
92,09/12/2017,73
92,08/11/2017,73
80,01/11/2017,73
62,04/02/2018,73
36,06/02/2018,73
29,14/11/2017,73
90,18/01/2018,73
36,10/11/2017,73
41,11/11/2017,73
22,09/01/2018,73
15,03/11/2017,73
89,07/12/2017,73
38,05/11/2017,73
54,23/01/2018,73
15,20/11/2017,73
45,23/11/2017,73
75,31/12/2017,73
36,17/12/2017,73
48,23/12/2017,73
21,12/01/2018,73
98,23/10/2017,74
58,01/11/2017,74
14,29/11/2017,74
63,14/12/2017,74
53,17/11/2017,74
83,22/10/2017,74
86,29/01/2018,74
41,28/11/2017,74
75,11/12/2017,74
30,13/10/2017,74
99,05/11/2017,74
73,28/10/2017,74
51,15/01/2018,74
50,26/11/2017,74
20,28/11/2017,74
97,04/11/2017,74
20,27/01/2018,74
88,27/11/2017,74
90,30/10/2017,74
46,15/10/2017,74
12,30/12/2017,74
43,21/12/2017,74
9,11/11/2017,74
19,07/01/2018,74
54,29/12/2017,74
44,28/12/2017,74
57,15/01/2018,74
77,18/09/2017,74
38,15/11/2017,74
39,15/12/2017,74
22,22/01/2018,74
91,22/12/2017,74
64,04/10/2017,74
86,08/01/2018,74
99,24/12/2017,74
53,09/10/2017,74
5,26/10/2017,74
71,08/10/2017,74
12,24/12/2017,74
96,15/10/2017,74
38,19/11/2017,74
16,03/01/2018,74
18,13/01/2018,74
19,26/12/2017,74
44,03/01/2018,74
48,29/11/2017,74
49,11/12/2017,74
35,07/12/2017,74
90,10/12/2017,74
78,09/11/2017,74
57,19/01/2018,74
99,08/01/2018,74
8,21/12/2017,74
61,21/12/2017,74
56,03/11/2017,74
62,18/01/2018,74
43,24/10/2017,74
81,24/11/2017,74
36,05/02/2018,74
53,09/01/2018,74
55,21/10/2017,74
84,24/01/2018,74
95,10/01/2018,74
14,31/12/2017,74
33,15/01/2018,74
15,30/12/2017,74
74,13/02/2018,74
50,30/09/2017,74
26,31/12/2017,74
56,06/11/2017,74
53,20/12/2017,74
7,23/01/2018,74
41,25/10/2017,74
84,26/01/2018,74
94,03/11/2017,74
70,07/10/2017,74
43,24/11/2017,74
86,31/12/2017,74
48,04/12/2017,74
43,16/09/2017,74
50,28/11/2017,74
94,01/01/2018,74
22,06/01/2018,74
70,11/10/2017,74
86,01/01/2018,74
62,03/01/2018,74
8,01/01/2018,74
13,11/12/2017,74
30,17/10/2017,74
92,26/11/2017,74
33,07/02/2018,74
88,14/12/2017,74
39,10/12/2017,74
66,25/11/2017,74
4,17/01/2018,74
98,04/11/2017,74
89,29/12/2017,74
14,07/12/2017,74
75,04/11/2017,74
24,15/11/2017,74
94,28/10/2017,74
96,22/12/2017,74
46,22/09/2017,74
69,04/11/2017,74
14,30/11/2017,74
61,31/10/2017,74
38,10/10/2017,74
35,22/10/2017,74
33,24/12/2017,74
31,01/11/2017,74
66,20/11/2017,74
70,08/11/2017,75
59,21/11/2017,75
87,15/12/2017,75
69,14/11/2017,75
75,21/11/2017,75
11,09/12/2017,75
39,14/12/2017,75
86,14/01/2018,75
8,14/10/2017,75
38,31/10/2017,75
14,23/12/2017,75
20,27/11/2017,75
97,12/10/2017,75
61,30/12/2017,75
9,22/12/2017,75
78,22/11/2017,75
8,01/02/2018,75
90,17/01/2018,75
10,09/12/2017,75
51,21/12/2017,75
72,12/10/2017,75
49,24/10/2017,75
91,07/11/2017,75
16,10/12/2017,75
66,28/12/2017,75
58,24/11/2017,75
92,04/11/2017,75
15,14/02/2018,75
10,16/12/2017,75
83,18/11/2017,75
90,05/10/2017,75
9,21/10/2017,75
50,12/01/2018,75
2,29/10/2017,75
66,10/12/2017,75
53,15/11/2017,75
23,31/12/2017,75
94,14/09/2017,75
88,03/01/2018,75
75,18/01/2018,75
48,29/10/2017,75
94,26/12/2017,75
23,10/12/2017,75
94,30/11/2017,75
35,12/11/2017,75
81,09/12/2017,75
70,12/11/2017,75
90,24/12/2017,75
26,06/01/2018,75
5,11/11/2017,75
78,05/12/2017,75
61,05/01/2018,75
45,14/11/2017,75
26,13/12/2017,75
46,24/12/2017,75
81,17/11/2017,75
83,25/09/2017,75
71,28/09/2017,75
77,24/09/2017,75
100,29/11/2017,75
90,30/09/2017,75
99,12/01/2018,75
35,12/01/2018,75
11,28/10/2017,75
23,18/01/2018,75
78,05/10/2017,75
46,23/11/2017,75
36,21/12/2017,75
97,05/12/2017,75
28,20/10/2017,75
50,01/01/2018,75
86,18/01/2018,75
11,29/11/2017,75
12,21/11/2017,75
97,04/12/2017,75
36,17/01/2018,75
59,12/12/2017,75
100,26/12/2017,75
51,29/11/2017,75
46,24/09/2017,75
10,19/12/2017,75
78,27/10/2017,75
15,05/11/2017,75
75,01/12/2017,75
68,07/10/2017,75
97,21/10/2017,75
55,16/10/2017,75
43,20/11/2017,75
16,06/11/2017,75
91,01/01/2018,75
82,27/12/2017,75
83,13/12/2017,75
16,19/10/2017,75
19,11/11/2017,75
48,21/11/2017,75
34,27/12/2017,75
16,27/12/2017,75
26,28/01/2018,75
57,21/01/2018,75
49,01/01/2018,75
43,26/09/2017,75
2,21/10/2017,75
90,25/12/2017,75
85,09/02/2018,75
97,20/12/2017,75
81,29/11/2017,75
99,23/01/2018,75
18,10/01/2018,75
50,04/12/2017,75
74,08/02/2018,75
41,22/12/2017,75
94,10/11/2017,75
17,02/11/2017,75
5,26/11/2017,75
9,23/12/2017,75
86,29/12/2017,75
78,08/11/2017,75
83,12/09/2017,75
72,26/09/2017,75
62,12/01/2018,75
2,31/10/2017,75
38,25/10/2017,75
80,22/10/2017,75
59,14/11/2017,75
37,18/09/2017,75
90,19/01/2018,75
16,23/11/2017,75
11,07/11/2017,75
49,14/01/2018,75
63,16/12/2017,75
53,08/01/2018,75
23,07/12/2017,75
24,28/11/2017,75
51,09/12/2017,75
39,22/11/2017,75
80,23/10/2017,75
1,04/01/2018,75
11,16/11/2017,75
17,28/11/2017,76
86,22/11/2017,76
36,06/11/2017,76
54,28/11/2017,76
4,23/01/2018,76
46,29/09/2017,76
75,13/12/2017,76
78,12/11/2017,76
54,13/12/2017,76
50,18/12/2017,76
95,02/12/2017,76
1,03/01/2018,76
23,10/01/2018,76
9,30/11/2017,76
15,31/01/2018,76
99,17/12/2017,76
60,16/11/2017,76
58,15/10/2017,76
24,03/02/2018,76
85,26/01/2018,76
36,05/11/2017,76
20,04/02/2018,76
11,03/12/2017,76
68,24/10/2017,76
77,03/11/2017,76
78,25/11/2017,76
9,28/11/2017,76
68,15/10/2017,76
8,03/02/2018,76
18,03/01/2018,76
72,27/09/2017,76
28,13/10/2017,76
46,25/10/2017,76
12,24/09/2017,76
19,12/12/2017,76
51,31/12/2017,76
62,25/11/2017,76
73,12/09/2017,76
90,15/12/2017,76
90,15/10/2017,76
84,18/01/2018,76
29,13/11/2017,76
78,14/11/2017,76
90,28/10/2017,76
92,03/12/2017,76
61,08/01/2018,76
44,06/01/2018,76
48,28/12/2017,76
11,04/11/2017,76
40,20/11/2017,76
83,18/12/2017,76
50,30/11/2017,76
60,29/10/2017,76
80,01/10/2017,76
87,19/11/2017,76
34,02/02/2018,76
43,09/11/2017,76
35,18/11/2017,76
98,01/11/2017,76
22,05/12/2017,76
94,21/11/2017,76
50,31/12/2017,76
14,29/10/2017,76
88,06/10/2017,76
87,20/10/2017,76
62,21/01/2018,76
73,24/10/2017,76
10,28/10/2017,76
86,04/01/2018,76
61,24/11/2017,76
53,18/12/2017,76
59,08/11/2017,76
60,15/11/2017,76
13,31/10/2017,76
90,13/01/2018,76
16,15/10/2017,76
41,26/11/2017,76
85,23/01/2018,76
1,23/11/2017,76
50,04/10/2017,76
100,18/12/2017,76
90,19/11/2017,76
36,31/10/2017,76
61,01/02/2018,76
7,07/12/2017,76
83,16/12/2017,76
8,27/11/2017,76
33,14/12/2017,76
70,21/10/2017,76
51,13/12/2017,76
58,20/11/2017,76
80,22/11/2017,76
23,17/11/2017,76
65,23/09/2017,76
94,25/12/2017,76
96,14/12/2017,76
84,02/02/2018,76
84,28/12/2017,76
43,25/11/2017,76
33,08/11/2017,76
26,13/02/2018,76
87,13/12/2017,76
22,24/11/2017,76
19,31/12/2017,76
41,04/12/2017,76
46,26/10/2017,76
37,06/10/2017,76
100,17/12/2017,76
61,03/02/2018,76
85,13/02/2018,76
55,17/11/2017,76
20,13/12/2017,76
83,14/10/2017,76
83,14/09/2017,76
53,27/10/2017,76
58,05/11/2017,76
43,26/11/2017,76
80,16/10/2017,76
16,16/10/2017,76
11,27/11/2017,76
58,11/12/2017,76
75,18/10/2017,76
43,01/11/2017,76
88,19/12/2017,76
17,18/11/2017,76
83,02/12/2017,76
36,13/11/2017,76
63,26/10/2017,76
23,15/11/2017,76
39,08/11/2017,76
29,21/11/2017,76
12,25/11/2017,76
78,18/10/2017,76
12,16/12/2017,76
62,18/11/2017,76
46,02/12/2017,76
1,06/12/2017,76
54,12/12/2017,76
52,07/02/2018,76
8,29/10/2017,76
31,01/10/2017,76
99,23/10/2017,77
99,12/11/2017,77
53,12/12/2017,77
61,06/11/2017,77
44,22/12/2017,77
40,10/11/2017,77
66,07/12/2017,77
7,03/02/2018,77
22,27/10/2017,77
63,22/11/2017,77
85,07/02/2018,77
37,28/10/2017,77
46,19/11/2017,77
5,08/01/2018,77
33,18/10/2017,77
9,25/10/2017,77
81,08/10/2017,77
83,04/12/2017,77
45,02/01/2018,77
53,24/10/2017,77
85,20/11/2017,77
45,10/12/2017,77
71,15/10/2017,77
53,13/12/2017,77
46,16/10/2017,77
88,15/09/2017,77
50,31/10/2017,77
12,14/10/2017,77
14,11/11/2017,77
85,27/01/2018,77
61,23/01/2018,77
26,10/02/2018,77
88,28/10/2017,77
51,23/11/2017,77
22,17/12/2017,77
86,17/11/2017,77
61,06/01/2018,77
43,07/11/2017,77
22,06/11/2017,77
14,28/11/2017,77
36,29/01/2018,77
86,22/01/2018,77
75,31/10/2017,77
33,25/01/2018,77
58,31/10/2017,77
19,22/12/2017,77
33,13/01/2018,77
62,28/01/2018,77
11,11/11/2017,77
31,20/10/2017,77
39,13/11/2017,77
5,17/10/2017,77
9,27/12/2017,77
100,17/02/2018,77
12,18/10/2017,77
7,10/12/2017,77
8,06/01/2018,77
61,13/11/2017,77
85,15/01/2018,77
46,28/09/2017,77
94,18/12/2017,77
9,18/11/2017,77
21,01/01/2018,77
35,03/11/2017,77
63,05/12/2017,77
24,13/12/2017,77
17,03/11/2017,77
39,12/12/2017,77
43,13/10/2017,77
34,26/11/2017,77
50,02/12/2017,77
19,04/11/2017,77
19,05/12/2017,77
75,08/01/2018,77
97,24/10/2017,77
31,02/10/2017,77
17,16/01/2018,77
83,07/12/2017,77
14,23/11/2017,77
85,14/02/2018,77
17,01/01/2018,77
96,22/09/2017,77
34,26/12/2017,77
82,02/01/2018,77
85,24/01/2018,77
53,14/12/2017,77
16,23/10/2017,77
23,21/11/2017,77
87,04/11/2017,77
23,02/11/2017,77
57,06/01/2018,77
58,06/11/2017,77
90,11/10/2017,77
5,04/11/2017,77
75,20/12/2017,77
2,07/11/2017,77
45,16/10/2017,77
15,10/11/2017,77
97,06/10/2017,77
13,15/12/2017,77
90,15/01/2018,77
12,27/12/2017,77
54,13/01/2018,77
87,11/01/2018,77
39,18/11/2017,77
77,20/10/2017,77
45,19/10/2017,77
23,18/11/2017,77
26,26/01/2018,77
50,14/12/2017,77
45,19/12/2017,77
87,14/01/2018,77
51,08/01/2018,77
90,06/10/2017,77
59,08/01/2018,77
83,28/12/2017,77
40,12/11/2017,77
96,16/11/2017,77
92,01/11/2017,77
81,13/09/2017,77
29,22/10/2017,77
85,08/01/2018,77
94,03/10/2017,77
24,03/11/2017,77
50,10/01/2018,77
42,26/09/2017,77
86,15/12/2017,77
88,09/11/2017,77
84,04/01/2018,77
48,11/11/2017,77
7,16/12/2017,77
90,18/10/2017,77
59,30/10/2017,77
94,06/10/2017,77
52,04/02/2018,77
73,25/09/2017,77
23,19/12/2017,77
88,27/09/2017,77
1,06/11/2017,77
16,06/01/2018,77
51,11/12/2017,77
12,23/10/2017,77
33,23/10/2017,77
78,21/10/2017,77
83,23/09/2017,77
84,23/01/2018,77
9,13/01/2018,77
95,26/01/2018,77
33,03/12/2017,77
89,22/11/2017,77
65,03/10/2017,77
11,01/12/2017,77
15,27/10/2017,77
29,27/10/2017,77
97,06/11/2017,77
14,04/11/2017,77
75,06/12/2017,77
100,31/10/2017,77
26,19/11/2017,77
24,29/01/2018,77
69,01/01/2018,77
49,22/11/2017,77
53,05/10/2017,77
85,24/10/2017,77
24,21/01/2018,77
42,14/10/2017,77
74,01/02/2018,77
60,18/11/2017,77
31,09/11/2017,77
5,14/10/2017,77
72,28/09/2017,77
62,28/12/2017,77
35,20/11/2017,77
1,26/10/2017,77
40,19/11/2017,77
2,04/10/2017,77
61,31/01/2018,77
26,03/12/2017,77
68,06/10/2017,78
48,14/10/2017,78
93,26/11/2017,78
70,18/10/2017,78
31,04/11/2017,78
31,22/10/2017,78
26,11/11/2017,78
15,19/01/2018,78
49,31/12/2017,78
90,20/12/2017,78
87,21/01/2018,78
100,08/11/2017,78
53,06/01/2018,78
11,07/12/2017,78
88,01/01/2018,78
59,11/12/2017,78
95,17/12/2017,78
21,17/10/2017,78
59,20/01/2018,78
5,29/10/2017,78
55,15/11/2017,78
22,18/11/2017,78
40,11/11/2017,78
54,08/01/2018,78
81,14/10/2017,78
22,03/01/2018,78
16,06/12/2017,78
88,02/01/2018,78
15,09/12/2017,78
63,17/12/2017,78
43,29/12/2017,78
12,25/10/2017,78
19,23/12/2017,78
72,15/10/2017,78
75,07/01/2018,78
30,18/10/2017,78
24,07/01/2018,78
70,15/09/2017,78
61,04/12/2017,78
24,06/12/2017,78
63,21/11/2017,78
8,05/12/2017,78
70,22/11/2017,78
83,05/12/2017,78
43,03/01/2018,78
95,23/10/2017,78
48,29/09/2017,78
54,14/01/2018,78
23,26/12/2017,78
54,02/01/2018,78
66,05/10/2017,78
53,01/10/2017,78
89,23/12/2017,78
55,23/11/2017,78
15,22/12/2017,78
34,26/01/2018,78
81,25/10/2017,78
31,27/10/2017,78
21,22/10/2017,78
60,12/11/2017,78
93,07/01/2018,78
61,12/12/2017,78
31,07/10/2017,78
90,29/10/2017,78
16,25/11/2017,78
44,20/12/2017,78
85,19/11/2017,78
55,22/11/2017,78
5,02/01/2018,78
26,03/02/2018,78
94,19/11/2017,78
68,20/10/2017,78
61,12/01/2018,78
75,01/10/2017,78
36,08/12/2017,78
77,29/10/2017,78
97,27/11/2017,78
99,12/12/2017,78
36,11/02/2018,78
70,05/11/2017,78
86,12/01/2018,78
48,13/12/2017,78
55,18/10/2017,78
56,14/11/2017,78
39,01/12/2017,78
73,25/10/2017,78
94,12/12/2017,78
12,20/12/2017,78
56,15/10/2017,78
95,25/01/2018,78
19,09/10/2017,78
25,10/10/2017,78
58,26/11/2017,78
78,07/11/2017,78
37,18/10/2017,78
34,13/01/2018,78
97,26/09/2017,78
16,13/12/2017,78
31,12/10/2017,78
31,29/09/2017,78
63,25/11/2017,78
19,23/10/2017,78
11,01/11/2017,78
63,21/10/2017,78
43,11/01/2018,78
18,05/12/2017,78
8,18/12/2017,78
88,29/12/2017,78
24,26/12/2017,78
92,05/11/2017,78
53,15/12/2017,78
58,08/11/2017,78
58,11/11/2017,78
40,27/10/2017,78
34,05/12/2017,78
46,17/12/2017,78
17,03/01/2018,78
99,14/11/2017,78
28,25/10/2017,78
81,05/11/2017,78
34,03/01/2018,78
39,07/11/2017,78
97,27/10/2017,78
38,28/10/2017,78
58,21/11/2017,78
70,02/12/2017,78
12,06/11/2017,78
94,08/10/2017,78
81,09/10/2017,78
88,08/12/2017,78
48,07/10/2017,78
89,08/11/2017,78
62,07/02/2018,78
14,18/12/2017,78
22,23/11/2017,78
97,17/10/2017,78
58,13/12/2017,78
66,05/11/2017,78
31,14/10/2017,78
62,25/01/2018,78
21,20/01/2018,78
83,07/11/2017,78
19,25/10/2017,78
13,15/11/2017,78
63,25/12/2017,78
59,21/01/2018,79
51,28/11/2017,79
8,02/11/2017,79
22,17/01/2018,79
91,12/01/2018,79
4,14/12/2017,79
56,05/11/2017,79
13,02/12/2017,79
70,29/10/2017,79
33,03/01/2018,79
1,29/10/2017,79
8,06/11/2017,79
49,20/12/2017,79
90,14/10/2017,79
38,09/10/2017,79
53,12/10/2017,79
53,13/11/2017,79
100,22/11/2017,79
16,24/10/2017,79
92,15/11/2017,79
38,27/10/2017,79
7,26/01/2018,79
31,31/10/2017,79
78,26/11/2017,79
75,23/12/2017,79
19,07/12/2017,79
36,17/02/2018,79
39,06/12/2017,79
80,08/12/2017,79
95,31/01/2018,79
96,24/10/2017,79
77,03/10/2017,79
26,25/01/2018,79
48,24/10/2017,79
96,02/12/2017,79
62,22/11/2017,79
59,18/01/2018,79
99,28/10/2017,79
42,12/10/2017,79
35,30/11/2017,79
62,26/01/2018,79
96,10/11/2017,79
62,05/02/2018,79
82,20/01/2018,79
49,13/12/2017,79
94,06/09/2017,79
66,31/12/2017,79
77,17/09/2017,79
5,04/01/2018,79
54,17/11/2017,79
53,04/01/2018,79
8,20/11/2017,79
83,02/10/2017,79
33,25/11/2017,79
95,13/10/2017,79
34,12/01/2018,79
73,27/10/2017,79
15,27/01/2018,79
84,07/12/2017,79
55,09/11/2017,79
46,31/10/2017,79
100,07/12/2017,79
81,04/10/2017,79
74,14/02/2018,79
59,16/11/2017,79
45,04/01/2018,79
78,02/11/2017,79
12,28/11/2017,79
58,19/11/2017,79
26,25/11/2017,79
59,19/11/2017,79
59,05/01/2018,79
71,26/09/2017,79
86,09/10/2017,79
81,30/11/2017,79
21,27/01/2018,79
71,30/09/2017,79
43,15/11/2017,79
97,14/12/2017,79
53,07/11/2017,79
21,23/12/2017,79
88,03/11/2017,79
84,21/01/2018,79
55,03/11/2017,79
94,27/11/2017,79
2,12/10/2017,79
20,07/02/2018,79
49,16/12/2017,79
63,27/11/2017,79
46,15/11/2017,79
17,23/10/2017,79
5,07/11/2017,79
21,18/01/2018,79
59,07/11/2017,79
22,28/01/2018,79
83,05/10/2017,79
22,18/12/2017,79
48,21/10/2017,79
80,27/11/2017,79
59,12/11/2017,79
90,16/01/2018,79
72,03/10/2017,79
20,15/12/2017,79
48,14/11/2017,79
87,12/12/2017,79
20,30/12/2017,79
82,24/01/2018,79
42,30/09/2017,79
14,11/10/2017,79
83,08/11/2017,79
44,30/11/2017,79
46,03/10/2017,79
75,25/10/2017,79
86,05/02/2018,79
22,22/11/2017,79
62,02/02/2018,79
21,18/12/2017,79
15,12/12/2017,79
45,09/01/2018,79
26,27/10/2017,79
95,31/12/2017,79
95,20/12/2017,79
12,23/12/2017,80
52,27/01/2018,80
49,26/12/2017,80
21,06/10/2017,80
5,02/11/2017,80
70,25/12/2017,80
98,30/10/2017,80
37,30/09/2017,80
89,02/11/2017,80
43,04/01/2018,80
45,22/11/2017,80
65,16/09/2017,80
4,19/01/2018,80
69,25/11/2017,80
58,25/11/2017,80
28,09/10/2017,80
99,30/01/2018,80
36,02/12/2017,80
33,17/11/2017,80
62,22/01/2018,80
89,23/11/2017,80
20,02/01/2018,80
87,08/11/2017,80
87,30/11/2017,80
69,23/11/2017,80
17,07/11/2017,80
37,23/09/2017,80
65,27/09/2017,80
98,22/10/2017,80
43,20/10/2017,80
58,02/11/2017,80
99,05/01/2018,80
77,23/10/2017,80
90,01/10/2017,80
41,12/11/2017,80
73,14/10/2017,80
69,28/12/2017,80
97,22/10/2017,80
16,11/10/2017,80
89,16/11/2017,80
7,06/02/2018,80
78,01/12/2017,80
70,03/09/2017,80
86,19/01/2018,80
48,12/12/2017,80
90,21/10/2017,80
100,30/10/2017,80
85,05/02/2018,80
86,21/10/2017,80
7,23/11/2017,80
87,01/12/2017,80
14,09/11/2017,80
98,29/10/2017,80
24,17/11/2017,80
73,09/10/2017,80
39,05/12/2017,80
73,22/09/2017,80
49,01/12/2017,80
66,25/12/2017,80
74,24/12/2017,80
38,28/09/2017,80
2,22/10/2017,80
59,06/01/2018,80
66,19/10/2017,80
39,02/11/2017,80
45,12/12/2017,80
78,05/11/2017,80
95,29/11/2017,80
9,05/10/2017,80
9,14/11/2017,80
91,25/10/2017,80
35,09/01/2018,80
78,21/11/2017,80
16,14/12/2017,80
60,01/11/2017,80
23,30/12/2017,80
62,28/11/2017,80
41,16/12/2017,80
97,15/11/2017,80
73,01/11/2017,80
87,16/10/2017,80
11,05/11/2017,80
87,22/12/2017,80
15,12/01/2018,80
53,02/11/2017,80
42,27/09/2017,80
40,29/10/2017,80
100,09/02/2018,80
11,12/11/2017,80
74,15/01/2018,80
26,05/12/2017,80
90,19/12/2017,80
8,17/01/2018,80
66,24/12/2017,80
21,29/11/2017,80
53,17/12/2017,80
85,29/12/2017,80
75,16/01/2018,80
23,10/11/2017,80
12,15/11/2017,80
21,24/01/2018,80
7,13/12/2017,80
61,22/11/2017,80
89,18/01/2018,80
20,01/11/2017,80
14,24/10/2017,80
80,30/10/2017,80
58,13/10/2017,80
43,13/12/2017,80
96,10/10/2017,80
9,08/11/2017,80
95,22/01/2018,80
8,18/01/2018,80
34,31/12/2017,80
23,23/11/2017,80
94,13/12/2017,80
60,11/10/2017,80
12,19/12/2017,80
93,03/12/2017,80
63,22/12/2017,80
23,01/01/2018,81
95,14/12/2017,81
56,28/10/2017,81
5,30/11/2017,81
63,13/11/2017,81
16,22/11/2017,81
33,24/01/2018,81
34,15/11/2017,81
59,22/01/2018,81
37,17/10/2017,81
92,22/11/2017,81
45,15/01/2018,81
8,21/01/2018,81
37,02/10/2017,81
97,07/12/2017,81
86,24/11/2017,81
45,23/12/2017,81
53,14/10/2017,81
45,21/10/2017,81
85,09/01/2018,81
89,09/12/2017,81
91,22/01/2018,81
75,18/12/2017,81
35,14/10/2017,81
50,05/10/2017,81
8,10/12/2017,81
89,02/01/2018,81
55,29/11/2017,81
89,17/11/2017,81
10,02/01/2018,81
58,12/11/2017,81
93,02/12/2017,81
62,06/11/2017,81
74,25/12/2017,81
73,22/10/2017,81
99,20/01/2018,81
91,30/12/2017,81
75,30/11/2017,81
59,01/01/2018,81
26,10/11/2017,81
96,28/10/2017,81
99,24/11/2017,81
66,30/10/2017,81
16,25/10/2017,81
94,05/10/2017,81
31,30/09/2017,81
16,13/09/2017,81
5,16/11/2017,81
95,14/10/2017,81
51,16/11/2017,81
20,29/12/2017,81
82,23/11/2017,81
11,25/11/2017,81
9,18/10/2017,81
19,27/10/2017,81
9,29/12/2017,81
72,04/10/2017,81
2,14/10/2017,81
55,22/10/2017,81
61,29/10/2017,81
62,16/01/2018,81
81,21/10/2017,81
21,10/01/2018,81
28,21/10/2017,81
19,28/10/2017,81
36,27/11/2017,81
23,28/12/2017,81
78,29/09/2017,81
62,14/01/2018,81
23,13/11/2017,81
37,27/09/2017,81
80,15/11/2017,81
70,21/12/2017,81
61,21/01/2018,81
96,01/12/2017,81
44,17/12/2017,81
15,13/12/2017,81
2,06/10/2017,81
17,17/11/2017,81
94,11/11/2017,81
75,12/12/2017,81
59,24/12/2017,81
23,02/01/2018,81
48,28/09/2017,81
12,27/10/2017,81
58,08/10/2017,81
41,06/12/2017,81
86,10/11/2017,81
8,16/11/2017,81
9,05/12/2017,81
99,06/01/2018,81
98,24/10/2017,81
66,18/11/2017,81
50,21/01/2018,81
89,10/11/2017,81
90,05/01/2018,81
87,31/12/2017,81
94,09/11/2017,81
19,19/11/2017,81
20,01/02/2018,81
69,01/12/2017,81
20,11/12/2017,81
91,01/12/2017,81
87,22/10/2017,81
34,25/11/2017,81
81,21/09/2017,81
69,11/12/2017,81
51,15/12/2017,81
81,03/11/2017,81
31,08/10/2017,81
33,21/12/2017,81
45,04/11/2017,81
37,12/10/2017,81
9,15/12/2017,81
78,27/11/2017,81
22,03/12/2017,81
18,14/12/2017,81
46,29/12/2017,81
77,27/09/2017,81
60,12/10/2017,81
21,14/12/2017,81
84,02/01/2018,81
12,26/09/2017,81
2,03/11/2017,81
21,13/01/2018,81
12,16/10/2017,81
59,08/10/2017,81
48,09/11/2017,81
69,04/10/2017,81
88,26/10/2017,81
86,06/01/2018,81
80,25/10/2017,81
16,04/01/2018,81
73,03/11/2017,81
50,06/10/2017,82
100,10/02/2018,82
16,24/12/2017,82
77,06/10/2017,82
66,09/10/2017,82
43,16/12/2017,82
17,07/12/2017,82
48,28/11/2017,82
45,21/11/2017,82
29,31/10/2017,82
96,16/10/2017,82
7,14/12/2017,82
15,09/11/2017,82
80,03/11/2017,82
45,06/11/2017,82
81,21/11/2017,82
11,26/11/2017,82
59,27/01/2018,82
61,06/12/2017,82
12,02/12/2017,82
24,29/10/2017,82
46,04/01/2018,82
53,11/12/2017,82
58,20/10/2017,82
100,27/12/2017,82
24,26/10/2017,82
48,17/11/2017,82
21,06/12/2017,82
33,10/01/2018,82
99,10/12/2017,82
100,08/12/2017,82
42,07/10/2017,82
87,17/12/2017,82
95,30/01/2018,82
45,17/10/2017,82
5,06/01/2018,82
18,30/12/2017,82
38,04/10/2017,82
44,15/01/2018,82
22,29/11/2017,82
99,13/12/2017,82
69,14/10/2017,82
37,15/10/2017,82
51,31/10/2017,82
15,07/02/2018,82
75,29/10/2017,82
85,12/01/2018,82
34,30/01/2018,82
1,25/12/2017,82
20,20/11/2017,82
52,12/01/2018,82
50,04/01/2018,82
94,16/11/2017,82
75,13/11/2017,82
12,14/11/2017,82
80,07/11/2017,82
83,22/12/2017,82
89,09/11/2017,82
70,20/10/2017,82
66,25/09/2017,82
33,08/01/2018,82
26,09/11/2017,82
53,03/01/2018,82
13,26/09/2017,82
34,20/01/2018,82
75,27/11/2017,82
13,28/11/2017,82
31,02/11/2017,82
5,03/01/2018,82
55,14/11/2017,82
1,02/10/2017,82
16,12/10/2017,82
10,14/01/2018,82
78,11/11/2017,82
90,04/01/2018,82
45,22/10/2017,82
33,28/12/2017,82
87,30/10/2017,82
8,15/01/2018,82
70,13/11/2017,82
83,19/09/2017,82
88,23/10/2017,82
58,04/11/2017,82
24,02/12/2017,82
50,24/09/2017,82
45,30/11/2017,82
43,09/01/2018,82
13,12/10/2017,82
83,12/11/2017,82
94,11/12/2017,82
50,12/12/2017,82
24,09/01/2018,82
96,04/11/2017,82
14,01/12/2017,82
100,05/02/2018,82
68,03/10/2017,82
81,27/09/2017,82
5,03/12/2017,82
66,27/11/2017,82
52,19/02/2018,82
12,17/10/2017,82
91,18/12/2017,82
86,17/12/2017,82
63,28/11/2017,82
28,11/10/2017,82
94,13/10/2017,82
41,08/11/2017,82
94,20/09/2017,82
29,23/10/2017,82
59,13/10/2017,82
17,09/11/2017,82
55,12/10/2017,82
17,22/10/2017,82
18,08/12/2017,82
46,27/09/2017,82
70,02/11/2017,82
2,09/10/2017,82
86,29/11/2017,82
33,02/12/2017,82
13,25/10/2017,82
66,06/11/2017,82
36,16/01/2018,82
60,23/10/2017,82
81,09/11/2017,82
35,05/11/2017,82
95,14/01/2018,82
15,12/02/2018,82
7,11/12/2017,82
24,30/11/2017,83
87,24/10/2017,83
46,17/11/2017,83
81,16/10/2017,83
18,20/12/2017,83
63,22/10/2017,83
48,01/10/2017,83
63,23/11/2017,83
12,10/11/2017,83
17,13/10/2017,83
13,21/12/2017,83
50,02/01/2018,83
36,08/11/2017,83
20,23/11/2017,83
80,23/11/2017,83
